timestamp lat lon gps_qual num_sats horizontal_dil
22:21:55 45.530707 -73.61338216666667 5 12 0.78
22:21:56 45.530707 -73.61338216666667 5 12 0.84
22:21:57 45.530707 -73.61338216666667 5 12 0.84
22:21:58 45.530707 -73.61338216666667 5 12 0.84
22:21:59 45.53070683333333 -73.61338216666667 5 12 0.84
22:22:00 45.53070683333333 -73.61338216666667 5 12 0.84
22:22:01 45.53070666666667 -73.613382 5 12 0.84
22:22:02 45.5307065 -73.613382 5 12 0.84
22:22:03 45.53070666666667 -73.613382 5 12 0.84
22:22:04 45.53070666666667 -73.61338216666667 5 12 0.84
22:22:05 45.53070566666667 -73.6133805 5 12 0.84
22:22:06 45.53070566666667 -73.61338066666667 5 12 0.84
22:22:07 45.53070566666667 -73.61338066666667 5 12 0.84
22:22:08 45.530705833333336 -73.61338083333334 5 12 0.84
22:22:09 45.530706 -73.613381 5 12 0.84
22:22:10 45.530706 -73.613381 5 12 0.78
22:22:11 45.530706 -73.613381 5 12 0.78
22:22:12 45.530706 -73.613381 5 12 0.78
22:22:13 45.530706 -73.61338116666667 5 12 0.78
22:22:14 45.530706 -73.61338116666667 5 12 0.78
22:22:15 45.530706 -73.61338133333334 5 12 0.78
22:22:16 45.53070616666667 -73.61338133333334 5 12 0.78
22:22:17 45.530706333333335 -73.6133815 5 12 0.78
22:22:18 45.53070616666667 -73.6133815 5 12 0.78
22:22:19 45.530706333333335 -73.6133815 5 12 0.78
22:22:20 45.530706 -73.61338133333334 5 12 0.78
22:22:21 45.53070616666667 -73.61338166666667 5 12 0.78
22:22:22 45.53070616666667 -73.61338166666667 5 12 0.78
22:22:23 45.530706333333335 -73.61338183333334 5 12 0.78
22:22:24 45.5307065 -73.613382 5 12 0.78
22:22:25 45.53070666666667 -73.61338216666667 5 12 0.84
22:22:26 45.53070666666667 -73.613382 5 12 0.78
22:22:27 45.5307065 -73.613382 5 12 0.78
22:22:28 45.530706333333335 -73.613382 5 12 0.78
22:22:29 45.530706333333335 -73.613382 5 12 0.78
22:22:30 45.5307065 -73.61338216666667 5 12 0.78
22:22:31 45.53070666666667 -73.61338233333333 5 12 0.84
22:22:32 45.53070666666667 -73.6133825 5 12 0.84
22:22:33 45.53070666666667 -73.61338233333333 5 12 0.84
22:22:34 45.5307065 -73.61338233333333 5 12 0.84
22:22:35 45.5307065 -73.61338233333333 5 12 0.78
22:22:36 45.5307065 -73.6133825 5 12 0.78
22:22:37 45.53070683333333 -73.61338283333333 5 12 0.86
22:22:38 45.53070683333333 -73.61338283333333 5 12 0.86
22:22:39 45.53070683333333 -73.613383 5 12 0.78
22:22:40 45.530707 -73.613383 5 12 0.78
22:22:41 45.53070683333333 -73.61338283333333 5 12 0.78
22:22:42 45.530707 -73.61338316666667 5 12 0.78
22:22:43 45.53070683333333 -73.613383 5 12 0.78
22:22:44 45.53070683333333 -73.613383 5 12 0.78
22:22:45 45.530703333333335 -73.61338066666667 5 12 0.78
22:22:46 45.53070666666667 -73.6133835 5 12 0.84
22:22:47 45.53070666666667 -73.6133835 5 12 0.78
22:22:48 45.53070666666667 -73.6133835 5 12 0.78
22:22:49 45.5307065 -73.61338333333333 5 12 0.78
22:22:50 45.53070666666667 -73.61338333333333 5 12 0.78
22:22:51 45.5307065 -73.61338333333333 5 12 0.86
22:22:52 45.530706333333335 -73.61338316666667 5 12 0.94
22:22:53 45.5307065 -73.61338333333333 5 12 0.94
22:22:54 45.5307065 -73.61338333333333 5 12 0.94
22:22:55 45.5307065 -73.61338333333333 5 12 0.94
22:22:56 45.53070666666667 -73.6133835 5 12 0.94
22:22:57 45.5307065 -73.61338333333333 5 12 0.94
22:22:58 45.530706333333335 -73.61338316666667 5 12 0.94
22:22:59 45.530706333333335 -73.61338316666667 5 12 0.94
22:23:00 45.530706333333335 -73.61338316666667 5 12 0.94
22:23:01 45.5307065 -73.61338333333333 5 12 0.94
22:23:02 45.53070666666667 -73.6133835 5 12 0.94
22:23:03 45.5307065 -73.61338333333333 5 12 0.94
22:23:04 45.530706333333335 -73.61338333333333 5 12 0.86
22:23:05 45.530706333333335 -73.61338333333333 5 12 0.92
22:23:06 45.530706333333335 -73.61338333333333 5 12 0.89
22:23:07 45.5307065 -73.61338333333333 5 12 0.89
22:23:08 45.53070616666667 -73.61338333333333 5 12 0.89
22:23:09 45.530706333333335 -73.6133835 5 12 0.89
22:23:10 45.5307065 -73.6133835 5 12 0.89
22:23:11 45.530706333333335 -73.6133835 5 12 0.89
22:23:12 45.5307065 -73.61338366666666 5 12 0.89
22:23:13 45.5307065 -73.6133835 5 12 0.89
22:23:14 45.530706333333335 -73.6133835 5 12 0.89
22:23:15 45.530706333333335 -73.6133835 5 12 0.84
22:23:16 45.530706333333335 -73.6133835 5 12 0.84
22:23:17 45.530706333333335 -73.61338366666666 5 12 0.84
22:23:18 45.5307065 -73.61338366666666 5 12 0.84
22:23:19 45.530706333333335 -73.61338366666666 5 12 0.84
22:23:20 45.530706333333335 -73.61338366666666 5 12 0.84
22:23:21 45.530706333333335 -73.61338366666666 5 12 0.84
22:23:22 45.530706333333335 -73.61338383333333 5 12 0.84
22:23:23 45.530706333333335 -73.61338383333333 5 12 0.84
