timestamp lat lon gps_qual num_sats horizontal_dil
19:29:01 45.530828166666666 -73.61357716666667 None None None
19:29:02 45.53082783333333 -73.613582 1 07 1.47
19:29:03 45.530824 -73.61358766666666 1 07 1.47
19:29:04 45.530826 -73.61359 1 07 1.47
19:29:05 45.53080966666667 -73.61357916666667 1 07 1.47
19:29:06 45.530809166666664 -73.61358216666666 2 07 1.47
19:29:07 45.530811166666666 -73.61358333333334 2 07 1.47
19:29:08 45.53081483333333 -73.6135855 2 08 0.91
19:29:09 45.5308135 -73.61358533333333 2 08 0.91
19:29:10 45.5308255 -73.61358616666666 2 12 1.12
19:29:11 45.5308285 -73.6135875 2 11 1.00
19:29:12 45.530828666666665 -73.61358866666667 2 12 1.52
19:29:13 45.5308285 -73.61358866666667 2 12 1.52
19:29:14 45.53082883333333 -73.61358883333334 2 12 1.14
19:29:15 45.53082916666666 -73.61358933333334 2 12 1.52
19:29:16 45.530836666666666 -73.61358683333333 2 11 1.52
19:29:17 45.530843 -73.6135845 2 11 1.00
19:29:18 45.530849 -73.61358266666667 2 11 1.00
19:29:19 45.53085016666667 -73.61358283333334 2 11 1.00
19:29:20 45.53085 -73.61358333333334 2 11 1.00
19:29:21 45.53085016666667 -73.6135835 2 11 1.52
19:29:22 45.53085133333333 -73.61358316666667 2 11 1.52
19:29:23 45.53085183333334 -73.613583 2 11 1.00
19:29:24 45.530852333333335 -73.6135825 2 11 1.00
19:29:25 45.53085316666667 -73.61358 2 11 1.00
19:29:26 45.5308575 -73.61357766666667 2 11 1.52
19:29:27 45.530861 -73.61357666666666 2 12 0.85
19:29:28 45.53086616666667 -73.61357483333333 2 12 0.81
19:29:29 45.53087033333333 -73.61357333333333 2 12 0.87
19:29:30 45.530873 -73.61357216666667 5 12 1.00
19:29:31 45.53087216666667 -73.613572 5 12 0.87
19:29:32 45.53087216666667 -73.61357216666667 2 12 1.14
19:29:33 45.5308725 -73.61357233333334 2 11 1.00
19:29:34 45.53087283333333 -73.613573 2 12 1.12
19:29:35 45.530879666666664 -73.61357033333333 2 11 1.52
19:29:36 45.530879666666664 -73.61357016666666 2 12 1.00
19:29:37 45.53088 -73.61357016666666 2 12 1.14
19:29:38 45.5308805 -73.6135695 2 12 0.87
19:29:39 45.530881666666666 -73.61356883333333 2 12 0.87
19:29:40 45.53088233333333 -73.61356833333333 2 12 0.87
19:29:41 45.5308835 -73.61356783333333 2 12 0.87
19:29:42 45.5308845 -73.61356733333334 2 12 0.87
19:29:43 45.53088416666667 -73.61356683333334 5 12 0.87
19:29:44 45.530880833333335 -73.61356666666667 5 12 0.87
19:29:45 45.5308795 -73.61356683333334 5 12 0.87
19:29:46 45.53087816666667 -73.61356666666667 5 11 1.00
19:29:47 45.530876166666665 -73.61356683333334 5 11 1.00
19:29:48 45.5308725 -73.61356716666667 5 11 1.00
19:29:49 45.530866333333336 -73.6135675 5 11 1.00
19:29:50 45.53085766666667 -73.61356866666667 5 12 0.97
19:29:51 45.53084716666667 -73.61357133333334 5 12 0.97
19:29:52 45.53083933333333 -73.61357566666666 5 12 0.97
19:29:53 45.53083783333334 -73.61357833333334 5 12 0.97
19:29:54 45.530837166666664 -73.61358216666666 5 12 0.97
19:29:55 45.530838 -73.61358416666667 5 12 0.97
19:29:56 45.5308385 -73.61358666666666 5 12 0.97
19:29:57 45.5308395 -73.61358833333334 5 12 0.97
19:29:58 45.530839666666665 -73.61359016666667 5 12 1.32
19:29:59 45.5308405 -73.61359133333333 5 12 1.32
19:30:00 45.530841 -73.61359316666666 5 12 1.32
19:30:01 45.53084116666667 -73.61359733333333 5 12 1.32
19:30:02 45.53084333333334 -73.61360183333333 5 12 1.32
19:30:03 45.53084416666667 -73.6136055 5 12 0.97
19:30:04 45.53084316666666 -73.61360983333333 5 12 0.97
19:30:05 45.53083983333333 -73.6136135 5 11 0.99
19:30:06 45.5308355 -73.613615 5 11 0.99
19:30:07 45.5308315 -73.61361533333333 5 11 0.99
19:30:08 45.530827333333335 -73.613615 5 12 0.99
19:30:09 45.53082533333333 -73.61361333333333 5 12 0.99
19:30:10 45.530822666666666 -73.61361033333333 5 12 0.93
19:30:11 45.5308195 -73.61360816666667 5 12 0.92
19:30:12 45.5308185 -73.613609 5 12 1.11
19:30:13 45.53081683333333 -73.613609 5 12 0.92
19:30:14 45.5308145 -73.61360983333333 5 12 0.92
19:30:15 45.53081383333333 -73.613612 5 12 0.92
19:30:16 45.53081383333333 -73.613614 5 12 0.92
19:30:17 45.5308135 -73.6136155 5 12 1.11
19:30:18 45.530811666666665 -73.61361666666667 5 12 0.91
19:30:19 45.53080883333333 -73.61361633333334 5 12 0.91
19:30:20 45.530807833333334 -73.61361633333334 5 12 0.78
19:30:21 45.530806 -73.61361633333334 5 12 0.91
19:30:22 45.5308015 -73.61361816666667 5 12 0.78
19:30:23 45.5308005 -73.6136185 5 12 0.78
19:30:24 45.53080166666667 -73.613619 5 12 0.78
19:30:25 45.5308025 -73.61361816666667 5 12 1.11
19:30:26 45.530802333333334 -73.61361766666667 5 12 0.92
19:30:27 45.53080283333333 -73.61361583333333 5 12 0.92
19:30:28 45.53079533333333 -73.613626 5 12 0.92
19:30:29 45.53079483333333 -73.61362616666666 5 12 1.11
19:30:30 45.53079266666667 -73.61362633333333 5 12 0.92
19:30:31 45.53079 -73.61362333333334 5 12 1.33
19:30:32 45.530789 -73.6136245 5 12 1.11
19:30:33 45.5307885 -73.6136255 5 12 1.11
19:30:34 45.530788666666666 -73.61362583333333 5 12 0.93
19:30:35 45.53078883333333 -73.61362566666666 5 12 0.93
19:30:36 45.53078883333333 -73.61362533333333 5 12 0.92
19:30:37 45.53078883333333 -73.61362566666666 5 12 0.93
19:30:38 45.530789166666665 -73.61362583333333 5 12 0.92
19:30:39 45.530789166666665 -73.613626 5 12 0.91
19:30:40 45.530789 -73.61362633333333 5 12 1.01
19:30:41 45.530789166666665 -73.613625 5 12 0.91
19:30:42 45.530789 -73.61362483333333 1 12 0.91
19:30:43 45.530789166666665 -73.61362466666667 1 12 0.91
19:30:44 45.530789 -73.61362466666667 1 12 0.91
19:30:45 45.53078933333333 -73.61362416666667 1 12 0.91
19:30:46 45.530790333333336 -73.61362333333334 1 12 1.11
19:30:47 45.5307905 -73.613623 1 12 0.91
19:30:48 45.53079066666667 -73.61362216666667 1 12 1.11
19:30:49 45.530790833333334 -73.6136215 1 12 1.11
19:30:50 45.530790833333334 -73.61362116666666 1 12 1.11
19:30:51 45.530790833333334 -73.61362083333333 1 12 1.11
19:30:52 45.530791 -73.61362083333333 1 12 1.11
19:30:53 45.530790833333334 -73.61362116666666 1 12 1.11
19:30:54 45.53079066666667 -73.61362133333333 1 12 1.11
19:30:55 45.530790333333336 -73.6136215 1 12 1.11
19:30:56 45.53079016666667 -73.61362166666666 1 12 1.11
19:30:57 45.53079 -73.61362183333334 1 12 1.11
19:30:58 45.53078983333333 -73.61362183333334 1 12 1.11
19:30:59 45.5307895 -73.613622 1 12 1.11
19:31:00 45.53078933333333 -73.61362216666667 1 12 1.11
19:31:01 45.5307895 -73.61362233333334 1 12 1.11
19:31:02 45.530789666666664 -73.6136225 1 12 1.11
19:31:03 45.530789666666664 -73.6136225 1 12 0.92
19:31:04 45.53078983333333 -73.61362233333334 1 12 0.92
19:31:05 45.53079016666667 -73.613622 1 12 0.92
19:31:06 45.53079066666667 -73.6136215 1 12 0.92
19:31:07 45.530790833333334 -73.61362116666666 1 12 0.92
19:31:08 45.53079066666667 -73.613621 1 12 1.32
19:31:09 45.530791666666666 -73.6136205 1 12 0.92
19:31:10 45.53079233333333 -73.61362033333333 1 12 0.81
19:31:11 45.53079283333334 -73.61362016666666 1 12 0.81
19:31:12 45.530791666666666 -73.61362116666666 1 12 0.92
19:31:13 45.53079066666667 -73.613622 1 12 1.11
19:31:14 45.53078983333333 -73.61362283333334 1 12 0.92
19:31:15 45.53078933333333 -73.61362366666667 1 12 0.92
19:31:16 45.5307885 -73.61362466666667 1 12 0.81
19:31:17 45.530788666666666 -73.61362433333333 1 12 0.98
19:31:18 45.5307895 -73.61362366666667 1 12 0.76
19:31:19 45.5307905 -73.61362283333334 1 12 0.83
19:31:20 45.5307915 -73.61362216666667 1 12 0.83
19:31:21 45.530792166666664 -73.61362183333334 1 12 0.76
19:31:22 45.530793 -73.61362133333333 1 12 0.76
19:31:23 45.53079366666667 -73.61362083333333 1 12 0.76
19:31:24 45.53079416666667 -73.61362033333333 1 12 0.76
19:31:25 45.53079483333333 -73.61361966666666 1 12 0.76
19:31:26 45.530795 -73.61361966666666 1 12 0.76
19:31:27 45.530794666666665 -73.6136195 1 12 0.76
19:31:28 45.5307945 -73.6136195 1 12 0.80
19:31:29 45.530794 -73.61361966666666 1 12 0.76
19:31:30 45.530794 -73.61361966666666 1 12 0.76
19:31:31 45.53079483333333 -73.61361933333333 1 12 0.76
19:31:32 45.530795499999996 -73.613619 1 12 0.76
19:31:33 45.53079533333333 -73.6136185 1 12 0.76
19:31:34 45.53079566666667 -73.61361833333333 1 12 0.80
19:31:35 45.530796 -73.613618 1 12 0.76
19:31:36 45.5307965 -73.61361766666667 1 12 0.76
19:31:37 45.530795833333336 -73.61361766666667 1 12 0.76
19:31:38 45.53079616666667 -73.613617 1 12 0.76
19:31:39 45.53079566666667 -73.613617 1 12 0.76
19:31:40 45.5307945 -73.6136175 1 12 0.83
19:31:41 45.53079416666667 -73.61361783333334 1 12 0.76
19:31:42 45.53079433333333 -73.613618 1 12 0.78
19:31:43 45.530795833333336 -73.6136175 1 12 0.78
19:31:44 45.530795833333336 -73.61361766666667 1 12 0.92
19:31:45 45.53079616666667 -73.61361783333334 1 12 0.95
19:31:46 45.53079616666667 -73.61361783333334 1 12 0.86
19:31:47 45.53079666666667 -73.61361783333334 1 12 0.88
19:31:48 45.530795833333336 -73.61361866666667 1 12 0.86
19:31:49 45.530795833333336 -73.61361883333333 1 12 0.95
19:31:50 45.530795833333336 -73.61361916666667 1 12 0.92
19:31:51 45.530795499999996 -73.6136195 1 12 0.88
19:31:52 45.53079483333333 -73.61362 1 12 0.95
19:31:53 45.530793833333334 -73.61362083333333 1 12 0.95
19:31:54 45.53079183333333 -73.61362216666667 1 12 0.91
19:31:55 45.53079133333333 -73.61362266666667 1 12 0.92
19:31:56 45.530790333333336 -73.6136235 1 12 1.05
19:31:57 45.530789 -73.61362433333333 1 12 0.91
19:31:58 45.53078716666667 -73.61362566666666 1 12 0.91
19:31:59 45.530784833333335 -73.6136275 1 12 0.91
19:32:00 45.5307815 -73.61362983333333 1 12 0.92
19:32:01 45.530780666666665 -73.61363083333333 1 12 0.91
19:32:02 45.5307795 -73.61363183333333 1 12 1.08
19:32:03 45.530778166666664 -73.613633 1 12 0.91
19:32:04 45.53077583333334 -73.613635 1 12 0.91
19:32:05 45.53077366666667 -73.61363716666666 1 12 0.92
