timestamp lat lon gps_qual num_sats horizontal_dil
22:09:18 0.0 0.0 None None None
22:09:19 0.0 0.0 None None None
22:09:20 0.0 0.0 0 00 99.99
22:09:21 0.0 0.0 0 00 99.99
22:09:22 0.0 0.0 0 00 99.99
22:09:23 0.0 0.0 0 00 99.99
22:09:24 0.0 0.0 0 00 99.99
22:09:25 0.0 0.0 0 00 99.99
22:09:26 0.0 0.0 0 00 99.99
22:09:27 0.0 0.0 0 00 99.99
22:09:28 0.0 0.0 0 00 99.99
22:09:29 0.0 0.0 0 00 99.99
22:09:30 45.530669833333334 -73.613376 0 00 99.99
22:09:31 45.530674833333336 -73.61336983333334 1 07 1.17
22:09:32 45.53067516666667 -73.6133705 2 07 1.17
22:09:33 45.53067516666667 -73.61337033333334 2 07 1.17
22:09:34 45.530673 -73.613369 5 07 1.17
22:09:35 45.53067133333333 -73.61336983333334 5 07 1.17
22:09:36 45.53067183333334 -73.61337133333333 5 07 1.17
22:09:37 45.53067333333333 -73.613373 5 07 1.17
22:09:38 45.530676166666666 -73.6133755 5 07 1.17
22:09:39 45.53067816666667 -73.61337666666667 5 07 1.17
22:09:40 45.530680333333336 -73.61337933333333 5 12 0.87
22:09:41 45.530682666666664 -73.61338133333334 5 12 0.87
22:09:42 45.530684 -73.61338166666667 5 12 0.87
22:09:43 45.53068433333333 -73.6133795 5 12 0.87
22:09:44 45.53068483333333 -73.61337783333333 5 12 0.87
22:09:45 45.53068566666666 -73.61337716666667 5 12 0.87
22:09:46 45.5306865 -73.61337716666667 5 12 0.87
22:09:47 45.530687 -73.613378 5 12 0.87
22:09:48 45.5306875 -73.61337833333333 5 12 0.87
22:09:49 45.53068866666667 -73.61337766666666 5 12 0.87
22:09:50 45.530689333333335 -73.61337683333333 5 12 0.87
22:09:51 45.530690166666666 -73.61337583333334 5 12 0.87
22:09:52 45.53069033333333 -73.61337483333334 5 12 0.87
22:09:53 45.53069 -73.6133735 5 12 0.87
22:09:54 45.53069033333333 -73.61337183333333 5 12 0.87
22:09:55 45.5306905 -73.6133705 5 12 0.87
22:09:56 45.53069083333333 -73.61336983333334 5 12 0.87
22:09:57 45.53069 -73.61336966666667 5 12 0.87
22:09:58 45.530689 -73.61337 5 12 0.94
22:09:59 45.53068866666667 -73.61337 5 12 0.87
22:10:00 45.530688833333336 -73.61337 5 12 0.87
22:10:01 45.53069033333333 -73.61336883333334 5 12 0.87
22:10:02 45.53069166666667 -73.61336816666666 5 12 0.87
22:10:03 45.53069216666667 -73.61336766666666 5 12 0.94
22:10:04 45.530692333333334 -73.61336783333333 5 12 0.87
22:10:05 45.53069283333333 -73.61336733333333 5 12 0.87
22:10:06 45.53069283333333 -73.61336716666666 5 12 0.87
22:10:07 45.53069283333333 -73.613367 5 12 0.87
22:10:08 45.530692333333334 -73.613367 5 12 0.94
22:10:09 45.53069283333333 -73.61336666666666 5 12 0.87
22:10:10 45.53069416666666 -73.613366 5 12 0.87
22:10:11 45.53069566666667 -73.61336533333333 5 12 0.87
22:10:12 45.530696666666664 -73.613365 5 12 0.87
22:10:13 45.53069766666667 -73.61336516666667 5 12 0.94
22:10:14 45.53069816666667 -73.6133655 5 12 0.87
22:10:15 45.53069833333333 -73.6133655 5 12 0.87
22:10:16 45.53069816666667 -73.61336566666667 5 12 0.87
22:10:17 45.530697833333335 -73.61336616666667 5 12 0.87
22:10:18 45.5306975 -73.6133665 5 12 0.94
22:10:19 45.5306985 -73.61336616666667 5 12 0.87
22:10:20 45.53069833333333 -73.61336716666666 5 12 0.87
22:10:21 45.53069933333333 -73.613366 5 12 0.87
22:10:22 45.5306995 -73.61336616666667 5 12 0.94
22:10:23 45.5306985 -73.61336716666666 5 12 0.94
22:10:24 45.53069833333333 -73.6133675 5 12 0.94
22:10:25 45.53069833333333 -73.613368 5 12 0.94
22:10:26 45.530698666666666 -73.61336766666666 5 12 0.94
22:10:27 45.530698666666666 -73.61336766666666 5 12 0.94
22:10:28 45.530698 -73.61336916666667 5 12 0.87
22:10:29 45.53069816666667 -73.61337016666667 5 12 0.87
22:10:30 45.5306985 -73.61337033333334 5 12 0.87
22:10:31 45.53069933333333 -73.61337016666667 5 12 0.87
22:10:32 45.53069966666666 -73.61336966666667 5 12 0.94
22:10:33 45.53069933333333 -73.61336983333334 5 12 0.87
22:10:34 45.530698666666666 -73.61337066666667 5 12 0.87
22:10:35 45.53069833333333 -73.613371 5 12 0.87
22:10:36 45.53069833333333 -73.61337083333333 5 12 0.87
22:10:37 45.5306985 -73.61337066666667 5 12 0.94
22:10:38 45.53069883333333 -73.6133705 5 12 0.87
