timestamp lat lon gps_qual num_sats horizontal_dil
20:01:12 45.530040166666666 -73.61348333333333 None None None
20:01:13 45.5300385 -73.6134815 None None None
20:01:14 45.530037166666666 -73.61347883333333 1 12 0.78
20:01:15 45.530036 -73.6134765 1 12 0.98
20:01:16 45.530035 -73.61347466666666 1 12 0.98
20:01:17 45.53003433333333 -73.61347366666666 1 12 0.98
20:01:18 45.530032166666665 -73.61347266666667 1 12 0.74
20:01:19 45.5300295 -73.61346933333333 2 12 0.75
20:01:20 45.53002733333334 -73.6134665 2 12 0.85
20:01:21 45.530024 -73.61346166666667 5 12 0.74
20:01:22 45.5300195 -73.61345233333333 5 12 0.74
20:01:23 45.53001666666667 -73.6134455 5 12 0.90
20:01:24 45.530014 -73.6134385 5 12 0.74
20:01:25 45.530011333333334 -73.61343316666667 5 12 0.74
20:01:26 45.53000866666667 -73.6134275 5 12 0.74
20:01:27 45.5300055 -73.61342016666667 5 12 0.74
20:01:28 45.53000433333333 -73.613416 5 12 0.74
20:01:29 45.530004 -73.61341466666667 5 12 0.74
20:01:30 45.530003 -73.61341116666667 5 12 0.74
20:01:31 45.5300015 -73.61340916666667 5 12 0.77
20:01:32 45.53000016666667 -73.61340733333333 5 12 0.74
20:01:33 45.5299995 -73.6134025 5 12 0.74
20:01:34 45.529999 -73.613396 5 12 0.79
20:01:35 45.5299995 -73.61339416666667 5 12 0.94
20:01:36 45.529999 -73.61338933333333 5 12 0.85
20:01:37 45.529998666666664 -73.61338433333333 5 12 0.89
20:01:38 45.52999716666667 -73.61338316666667 5 12 0.94
20:01:39 45.529996833333335 -73.61338033333334 5 12 0.85
20:01:40 45.52999716666667 -73.613379 5 12 1.11
20:01:41 45.529998 -73.6133775 5 12 1.11
20:01:42 45.5299985 -73.613375 5 12 0.94
20:01:43 45.52999966666667 -73.6133745 5 12 0.90
20:01:44 45.530000333333334 -73.61337333333333 5 12 1.05
20:01:45 45.53000133333333 -73.61337233333333 5 12 1.05
20:01:46 45.530001 -73.61337116666667 5 12 1.11
20:01:47 45.53000133333333 -73.6133705 5 12 1.11
20:01:48 45.53000183333333 -73.61336983333334 5 12 1.11
20:01:49 45.530002 -73.61336916666667 5 12 0.98
20:01:50 45.5300025 -73.61336833333333 5 12 0.98
20:01:51 45.530002833333334 -73.613368 5 12 0.98
20:01:52 45.53000316666667 -73.61336716666666 5 12 0.98
20:01:53 45.53000383333333 -73.613366 5 12 0.98
20:01:54 45.530004 -73.61336416666667 5 12 0.98
20:01:55 45.53000383333333 -73.61336216666666 5 12 0.98
20:01:56 45.530003666666666 -73.61335983333333 5 12 0.98
20:01:57 45.5300035 -73.61335816666667 5 12 0.98
20:01:58 45.53000333333333 -73.6133565 5 12 0.90
20:01:59 45.53000333333333 -73.61335566666666 5 12 0.90
20:02:00 45.53000333333333 -73.61335483333333 5 12 0.90
20:02:01 45.53000316666667 -73.61335433333333 5 12 0.90
20:02:02 45.530003 -73.61335433333333 5 12 0.90
20:02:03 45.53000266666667 -73.61335383333333 5 12 0.90
